9.974230     0.00300  15.42900 
3.000730     0.00400  15.42300 
3.031140     0.00400  15.42300 
2.928420     0.00300  15.41400 
2.015690     0.00300  15.40100 
1.973780     0.00400  15.41200 
1.990920     0.00400  15.39900 
1.975470     0.00400  15.38900 
1.125300     0.00300  15.39100 
1.995200     0.00300  15.38400 
7.852300     0.00400  15.35800 
1.127240     0.00300  15.35700 
1.931280     0.00400  15.35000 
1.912920     0.00400  15.34500 
1.050750     0.00300  15.33300 
1.087120     0.00300  15.34400 
1.877890     0.00300  15.32300 
1.102700     0.00300  15.32200 
1.872570     0.00300  15.30900 
1.068670     0.00300  15.30400 
1.125180     0.00300  15.29700 
1.827400     0.00300  15.28500 
1.098060     0.00300  15.28400 
1.982380     0.00400  15.26500 
1.105780     0.00300  15.25800 
4.851610     0.00300  15.23700 
1.043100     0.00300  15.22800 
1.884830     0.00300  15.21900 
1.077800     0.00300  15.22000 
1.139950     0.00400  15.22600 
1.786590     0.00300  15.19800 
2.167260     0.00300  15.17600 
4.783440     0.00400  15.14800 
1.030740     0.00400  15.15000 
1.075410     0.00300  15.12300 
1.044680     0.00300  15.13400 
1.052450     0.00300  15.09800 
1.052200     0.00300  15.08900 
1.749560     0.00300  15.07100 
1.131560     0.00400  15.07100 
4.964710     0.00300  15.00100 
0.950910     0.00300  14.99600 
8.187340     0.00300  14.87500 
0.957150     0.00300  14.87000 
0.977830     0.00300  14.85200 
1.107430     0.00300  14.84900 
1.824080     0.00300  14.81100 
1.895920     0.00300  14.77300 
1.055490     0.00300  14.74400 
0.948630     0.00300  14.72800 
2.013120     0.00300  14.68000 
0.992750     0.00300  14.66600 
1.036640     0.00300  14.64100 
0.990040     0.00300  14.62600 
7.027250     0.00300  14.44100 
0.985270     0.00300  14.42300 
2.824150     0.00300  14.32300 
0.343580     0.00300  14.30500 
1.899770     0.00300  14.23600 
2.056450     0.00300  14.15800 
1.930360     0.00300  14.09900 
1.017840     0.00300  14.04900 
0.983120     0.00300  13.99100 
0.968080     0.00300  13.94000 
0.965100     0.00300  13.90300 
2.999440     0.00300  13.70800 
1.139980     0.00300  13.62600 
1.709490     0.00300  13.48500 
0.964250     0.00300  13.40300 
0.076300     0.00300  13.39500 
0.058710     0.00300  13.40400 
0.003200     0.00300  13.40800 
4.136830     0.00300  12.91000 
1.765920     0.00300  12.78100 
1.002210     0.00300  12.80800 
4.069350     0.00300  12.97200 
1.175280     0.00300  12.86900 
1.014610     0.00300  12.77800 
0.993970     0.00300  12.71700 
1.699360     0.00300  12.74400 
1.161640     0.00300  12.88500 
1.130190     0.00300  12.97900 
3.715150     0.00300  13.35900 
1.266210     0.00300  13.44100 
1.894980     0.00300  13.56300 
9.081700     0.00300  13.98500 
2.751900     0.00300  14.08900 
3.216030     0.00300  14.20000 
1.946460     0.00300  14.23200 
5.032170     0.00300  14.36300 
1.993060     0.00300  14.42500 
2.002300     0.00300  14.46500 
1.984530     0.00300  14.51400 
6.990350     0.00300  14.64300 
2.896200     0.00300  14.70600 
2.091530     0.00300  14.72400 
2.002950     0.01400  16.97000 
1.996570     0.01300  16.95300 
1.003910     0.01300  16.93400 
0.979250     0.01100  16.92000 
0.999160     0.01100  16.91800 
1.020520     0.01100  16.88400 
0.989340     0.01100  16.88600 
0.972350     0.01300  16.88100 
0.049980     0.01300  16.87100 
5.927400     0.01000  16.79500 
0.040710     0.00900  16.77400 
0.956300     0.01000  16.76900 
0.053210     0.00800  16.73800 
0.957810     0.00900  16.74800 
0.045960     0.00800  16.75000 
0.947640     0.01000  16.73600 
0.040090     0.00900  16.72900 
0.973130     0.00800  16.69500 
0.039530     0.00800  16.69500 
0.970640     0.01000  16.68000 
0.039260     0.01200  16.69600 
0.981770     0.00900  16.67000 
0.039390     0.01600  16.66400 
0.938400     0.01000  16.67000 
0.974790     0.00900  16.58200 
0.041440     0.00800  16.60300 
0.921620     0.00800  16.57300 
0.039540     0.00700  16.56500 
0.057480     0.00700  16.58100 
0.913960     0.00800  16.54200 
0.050200     0.00800  16.55000 
0.040110     0.00700  16.55100 
0.927150     0.00900  16.52100 
0.039890     0.00700  16.48400 
0.051890     0.00900  16.51500 
0.901250     0.00700  16.46800 
0.049100     0.00700  16.47400 
0.039570     0.00700  16.48600 
0.904540     0.00700  16.45200 
0.040240     0.00700  16.44600 
0.050070     0.00600  16.43100 
0.910330     0.00600  16.41600 
0.048950     0.00600  16.41700 
0.039350     0.00600  16.41200 
0.914550     0.00700  16.34900 
0.042750     0.00800  16.36000 
0.049280     0.00800  16.36200 
0.895260     0.00800  16.29400 
0.051050     0.00800  16.30700 
0.046250     0.00700  16.30800 
0.891510     0.00800  16.29200 
0.048570     0.00600  16.26400 
0.049570     0.00600  16.28500 
0.891380     0.00800  16.21600 
0.057150     0.00600  16.22200 
0.040610     0.00600  16.22100 
0.902370     0.00600  16.17700 
0.055150     0.00600  16.16400 
0.054290     0.00600  16.17000 
0.897450     0.00600  16.10100 
0.058130     0.00500  16.10900 
0.041540     0.00500  16.10500 
0.902880     0.00600  16.02600 
0.069480     0.00600  16.02600 
0.038480     0.00600  16.04000 
5.984240     0.00400  15.44200 
0.038920     0.00400  15.41000 
0.898860     0.00400  15.29700 
0.052390     0.00300  15.25900 
0.052490     0.00300  15.26700 
0.841920     0.00300  15.11000 
0.048690     0.00300  15.12800 
0.038800     0.00300  15.10300 
0.048860     0.00300  15.10400 
0.880300     0.00300  14.88700 
0.045310     0.00300  14.87400 
0.038710     0.00300  14.89300 
0.050720     0.00300  14.86100 
0.824850     0.00300  14.63100 
0.096250     0.00300  14.60800 
0.064090     0.00300  14.58200 
0.833380     0.00300  14.26500 
0.037580     0.00300  14.25000 
0.048940     0.00300  14.23600 
0.057360     0.00300  14.21600 
0.052530     0.00300  14.18900 
0.818960     0.00300  13.79400 
0.047520     0.00300  13.79000 
0.037410     0.00300  13.76000 
0.063340     0.00300  13.71200 
0.827410     0.00300  13.40000 
0.044970     0.00300  13.41900 
0.045140     0.00300  13.42700 
0.047450     0.00300  13.42300 
0.057960     0.00300  13.45600 
0.047520     0.01300  17.55300 
0.950110     0.01900  17.54000 
0.047290     0.01500  17.56300 
0.972370     0.01600  17.50800 
0.039370     0.01600  17.55000 
0.929630     0.01700  17.56700 
0.046350     0.01700  17.48200 
0.923850     0.01800  17.49900 
0.042020     0.01400  17.48300 
0.047940     0.01300  17.52200 
0.911400     0.01300  17.49100 
0.039910     0.01300  17.46900 
0.055930     0.01100  17.48000 
0.902600     0.01300  17.47000 
0.048690     0.01200  17.47700 
0.040130     0.01300  17.44000 
0.909860     0.01500  17.43700 
0.045810     0.01200  17.42000 
0.050630     0.01200  17.45400 
0.901240     0.01400  17.42800 
0.039560     0.01200  17.41700 
0.047690     0.01200  17.43100 
0.895040     0.01600  17.42700 
0.039430     0.01200  17.40200 
0.048800     0.01000  17.41700 
0.040020     0.01200  17.39400 
0.897120     0.01200  17.38300 
0.047820     0.01000  17.36500 
0.039310     0.01100  17.40000 
0.892660     0.01300  17.33900 
0.047630     0.01200  17.36600 
0.042260     0.01200  17.36400 
0.897800     0.01600  17.36700 
0.046150     0.01600  17.31600 
0.047330     0.01300  17.34100 
0.040340     0.01400  17.31900 
0.889590     0.01400  17.30400 
0.048150     0.01200  17.29400 
0.039890     0.01100  17.31400 
0.882280     0.01400  17.23000 
0.050830     0.01200  17.28900 
0.041740     0.01100  17.29600 
0.048760     0.01100  17.25900 
0.880740     0.01200  17.21500 
0.063500     0.01300  17.25400 
0.044430     0.01100  17.26600 
0.884640     0.01100  17.17900 
0.056630     0.01100  17.19700 
0.041550     0.01000  17.16400 
0.960950     0.01100  17.15100 
0.039840     0.01100  17.13900 
4.984790     0.00800  16.85600 
1.025020     0.00900  16.79600 
0.946200     0.00900  16.73000 
0.042680     0.00800  16.68900 
0.051470     0.00900  16.70800 
0.839670     0.00800  16.64100 
0.039210     0.00900  16.65200 
0.038770     0.00800  16.62500 
0.047410     0.00700  16.59100 
0.865260     0.00800  16.50800 
0.050920     0.00800  16.53000 
0.046620     0.00700  16.51200 
0.039490     0.00700  16.50400 
0.826300     0.00900  16.44200 
0.090160     0.00800  16.43100 
0.046440     0.00900  16.43500 
0.060050     0.00800  16.40900 
0.831810     0.00600  16.26200 
0.039100     0.00500  16.25300 
0.040060     0.00600  16.26700 
0.065630     0.00600  16.23100 
0.824720     0.00600  16.10000 
0.036550     0.00500  16.09200 
0.044280     0.00500  16.10400 
0.039060     0.00500  16.09100 
0.053790     0.00500  16.08900 
0.824360     0.00500  15.92100 
0.045020     0.00500  15.90600 
0.045140     0.00400  15.90300 
0.039470     0.00500  15.90800 
0.064340     0.00400  15.89600 
0.816950     0.00400  15.69600 
0.045360     0.00400  15.69400 
0.063790     0.00400  15.67200 
0.059690     0.00400  15.65800 
0.822980     0.00300  15.39900 
0.039610     0.00300  15.39600 
0.061900     0.00300  15.36000 
0.058070     0.00300  15.36200 
0.830580     0.00300  15.02600 
0.032710     0.00300  14.98900 
0.047250     0.00300  14.97200 
0.061110     0.00300  14.95600 
0.065670     0.00300  14.93000 
0.821090     0.00300  14.51700 
0.058510     0.00300  14.49300 
0.054770     0.00300  14.46200 
0.852560     0.00300  14.24700 
0.048400     0.00300  14.26500 
0.047920     0.00300  14.28000 
0.049230     0.00300  14.29000 
0.075870     0.00300  14.31800 
0.795940     0.00300  14.67800 
0.048240     0.00300  14.70700 
0.056620     0.00300  14.73300 
0.070220     0.00300  14.76800 
0.800110     0.00300  15.12700 
0.048390     0.00300  15.14100 
0.048110     0.00300  15.16400 
0.050790     0.00300  15.18800 
0.858300     0.00400  15.47300 
0.031260     0.00300  15.47500 
0.054730     0.00300  15.49900 
0.068060     0.00300  15.52300 
0.062720     0.00300  15.54400 
0.789520     0.00400  15.76000 
0.052270     0.00400  15.77400 
0.048300     0.00400  15.78600 
0.068380     0.00400  15.82000 
0.813960     0.00500  15.96500 
0.038730     0.00500  15.97600 
0.049000     0.00400  15.97300 
0.064590     0.00400  15.99700 
0.063620     0.00400  16.03300 
0.809340     0.00500  16.15300 
0.056610     0.00500  16.17500 
0.054910     0.00500  16.16200 
0.062970     0.00500  16.17100 
0.915150     0.00700  16.33200 
0.048630     0.00600  16.30500 
0.038040     0.00600  16.33900 
0.842330     0.00900  16.44500 
0.066280     0.00800  16.44700 
0.012850     0.00800  16.96200 
1.970280     0.00900  16.95200 
0.040680     0.00900  16.91100 
0.954280     0.00900  16.91100 
0.053720     0.00800  16.90400 
0.945840     0.00800  16.88700 
0.056390     0.00800  16.88900 
0.937560     0.01000  16.82200 
0.040390     0.00800  16.85100 
0.971830     0.00800  16.81800 
0.039170     0.00800  16.80000 
0.039390     0.00800  16.79700 
0.958320     0.01000  16.74800 
0.039160     0.00900  16.73300 
0.980250     0.00800  16.64400 
0.922020     0.00800  16.49400 
0.046340     0.00700  16.50700 
0.928160     0.00700  16.31600 
0.043620     0.00600  16.29600 
0.041400     0.00600  16.29100 
0.040110     0.00600  16.28500 
0.919550     0.00500  15.99200 
0.047510     0.00400  15.98600 
0.914130     0.00300  15.49900 
0.037180     0.00300  15.48000 
0.039990     0.00300  15.44100 
0.052600     0.00400  15.40000 
0.911470     0.00300  14.28700 
0.040110     0.00300  14.18500 
0.042220     0.00300  14.09200 
0.909210     0.00300  14.43500 
0.039650     0.00300  14.51500 
0.039580     0.00300  14.58200 
0.903020     0.00400  15.51300 
0.040270     0.00300  15.54500 
0.040330     0.00300  15.58000 
0.898310     0.00500  16.01000 
0.046770     0.00500  16.02500 
0.039720     0.00400  16.05000 
0.047780     0.00500  16.06100 
0.891850     0.00600  16.32500 
0.042740     0.00600  16.33800 
0.047780     0.00700  16.35500 
0.895230     0.00800  16.52500 
0.041270     0.00900  16.52400 
0.054530     0.00800  16.53900 
0.884530     0.00900  16.64100 
0.037360     0.00900  16.67200 
0.056490     0.00800  16.67400 
0.039520     0.00800  16.67600 
0.876040     0.00900  16.72700 
0.059290     0.00800  16.75800 
0.040240     0.00800  16.75900 
0.888390     0.00900  16.80300 
0.055970     0.00900  16.82200 
0.039900     0.00900  16.82200 
0.052590     0.01000  16.81200 
0.893600     0.00800  16.86100 
0.039900     0.00800  16.87400 
0.049230     0.00900  16.84700 
0.890500     0.00900  16.88400 
0.028860     0.01000  16.90300 
0.042530     0.01000  16.90900 
0.036600     0.01200  16.90600 
5.972780     0.01300  16.94400 
0.038940     0.01100  16.95200 
0.832480     0.01000  16.95700 
0.117220     0.01100  17.00500 
0.040320     0.00900  16.97200 
0.842310     0.00900  16.95000 
0.040020     0.01000  16.95600 
0.046740     0.01000  16.95900 
0.039020     0.01000  16.97300 
0.039920     0.01000  16.97800 
0.884650     0.01000  16.97100 
0.038770     0.01000  16.95200 
0.038690     0.01100  16.99000 
0.049910     0.01300  16.95000 
0.826220     0.01200  17.04600 
0.084850     0.01300  16.95500 
0.070570     0.01100  16.97900 
0.825410     0.01000  17.00300 
0.037560     0.00900  16.99200 
0.047450     0.00900  16.96700 
0.057360     0.00900  16.99600 
0.042610     0.00900  17.00000 
0.827370     0.01000  16.96700 
0.039560     0.01000  16.98500 
0.035770     0.01100  16.97400 
0.060620     0.01000  16.97500 
0.041730     0.01000  16.98000 
0.821260     0.01000  16.97300 
0.038740     0.00900  16.97800 
0.055190     0.01100  16.99200 
0.036070     0.00900  17.00600 
0.057990     0.01100  17.02300 
0.827980     0.00900  16.98300 
0.047130     0.00900  17.00000 
0.054920     0.00900  16.98300 
2.034400     0.02500  18.37000 
1.997810     0.02500  18.38400 
1.961420     0.02500  18.40000 
1.987300     0.03300  18.37600 
1.136380     0.02600  18.35400 
1.988330     0.02600  18.40200 
1.956510     0.02600  18.36000 
7.878680     0.03200  18.32800 
1.103450     0.02500  18.34300 
1.944130     0.02100  18.33600 
1.062710     0.03000  18.36300 
1.068550     0.02200  18.32600 
1.873850     0.02400  18.31300 
1.104880     0.02100  18.30800 
1.890680     0.02300  18.36100 
1.084640     0.01900  18.29900 
1.855940     0.02800  18.34800 
1.083570     0.02400  18.32800 
1.097240     0.01900  18.27400 
1.947020     0.03000  18.24500 
1.895470     0.02800  18.26900 
5.181460     0.02100  18.21200 
1.814180     0.02100  18.21500 
1.144550     0.01800  18.18900 
1.822110     0.02300  18.18000 
1.075900     0.02200  18.16100 
1.091990     0.01600  18.14600 
1.055500     0.02100  18.12200 
1.028570     0.01700  17.99300 
1.054720     0.01900  17.95700 
1.079310     0.02100  17.91000 
1.723680     0.01700  17.83000 
1.050410     0.02300  17.79700 
1.023690     0.01900  17.73300 
1.080660     0.01600  17.70300 
1.117350     0.02100  17.68000 
4.946950     0.01300  17.26900 
8.820480     0.00400  15.75100 
0.959810     0.00400  15.61400 
0.974060     0.00400  15.65100 
1.065800     0.00400  15.88500 
1.872900     0.00700  16.35400 
0.326430     0.00700  16.43000 
2.004420     0.00900  16.80200 
0.962800     0.00900  16.93800 
0.950220     0.01000  17.06100 
1.994110     0.01200  17.27900 
1.012320     0.01400  17.32000 
1.032000     0.01400  17.43200 
1.121080     0.02200  17.87700 
0.979690     0.01800  17.90100 
2.860550     0.01600  17.99700 
1.846700     0.02400  18.03500 
2.101260     0.01500  18.06600 
1.935550     0.02200  18.11400 
1.029210     0.02100  18.15400 
0.961680     0.02300  18.18200 
0.970340     0.02400  18.18500 
0.967540     0.02300  18.22300 
4.139000     0.02100  18.26400 
1.008740     0.02100  18.23500 
1.116000     0.02800  18.26200 
4.754840     0.04000  18.25800 
1.024010     0.02800  18.33800 
1.234590     0.02900  18.35700 
1.770190     0.02400  18.28000 
3.972320     0.02600  18.30900 
0.994260     0.03100  18.29000 
1.026940     0.01900  18.33700 
0.136190     0.00300  14.57600 
0.724470     0.00300  14.54500 
0.096870     0.00300  14.53600 
0.121720     0.00300  14.53100 
0.108460     0.00300  14.52000 
0.668350     0.00300  14.48200 
0.116360     0.00300  14.46500 
1.864590     0.00300  14.16900 
0.043980     0.00300  14.14500 
0.066060     0.00300  14.13200 
0.052140     0.00300  14.11100 
0.052770     0.00300  14.09100 
0.053310     0.00300  14.05900 
0.047830     0.00300  14.04600 
0.677620     0.00300  13.51600 
0.061060     0.00300  13.51500 
0.050590     0.00300  13.48400 
0.067710     0.00300  13.45800 
0.878390     0.00300  13.47100 
0.049150     0.00300  13.50300 
0.051170     0.00300  13.53400 
0.129270     0.00300  13.58500 
1.718900     0.00300  14.34000 
0.059650     0.00300  14.35100 
0.050300     0.00300  14.35500 
0.050340     0.00300  14.36400 
0.051290     0.00300  14.37100 
0.055550     0.00300  14.36500 
0.768680     0.00300  14.45200 
0.936430     0.00300  14.53000 
0.040820     0.00300  14.52700 
0.046180     0.00300  14.54000 
0.047230     0.00300  14.53500 
0.053730     0.00300  14.53500 
0.057510     0.00300  14.58700 
0.069180     0.00300  14.59600 
0.711110     0.00300  14.59000 
0.043490     0.00300  14.58000 
0.046940     0.00300  14.59000 
0.049020     0.00300  14.57700 
0.050630     0.00300  14.58100 
0.047510     0.00300  14.59300 
0.045860     0.00300  14.59000 
0.661070     0.00300  14.65000 
0.076990     0.00300  14.64300 
0.046550     0.00300  14.65600 
0.069530     0.00300  14.62100 
0.050330     0.00300  14.62200 
0.048350     0.00300  14.61900 
0.046170     0.00300  14.61500 
0.694870     0.00300  14.66700 
0.045150     0.00300  14.68100 
0.046780     0.00300  14.67700 
0.069190     0.00300  14.63800 
0.050280     0.00300  14.64100 
0.047630     0.00300  14.63300 
0.047220     0.00300  14.64300 
0.693890     0.00300  14.70300 
0.043280     0.00300  14.67000 
0.046570     0.00300  14.66500 
0.068720     0.00300  14.71100 
0.050310     0.00300  14.70500 
0.048420     0.00300  14.70000 
0.046200     0.00300  14.65900 
1.866560     0.00300  14.70600 
0.916330     0.00300  14.72300 
0.065330     0.00300  14.72600 
0.052930     0.00300  14.69700 
0.044410     0.00300  14.72700 
0.820690     0.00300  14.72500 
0.048450     0.00300  14.72300 
0.051360     0.00300  14.72100 
0.053110     0.00300  14.72300 
0.041010     0.00300  14.72300 
0.049010     0.00300  14.71200 
0.777090     0.00300  14.74100 
0.038350     0.00300  14.73100 
0.040180     0.00300  14.73300 
0.039360     0.00300  14.73300 
0.036640     0.00300  14.72800 
0.046330     0.00300  14.72400 
0.041220     0.00300  14.71900 
0.625240     0.00300  14.74300 
0.038250     0.00300  14.73400 
0.039280     0.00300  14.73400 
0.047090     0.00300  14.74700 
0.061240     0.00300  14.73200 
0.027520     0.00300  14.73500 
0.037230     0.00300  14.74300 
0.038160     0.00300  14.74200 
0.038100     0.00300  14.74000 
4.677880     0.00300  14.76200 
0.038970     0.00300  14.76500 
0.038140     0.00300  14.75800 
0.035290     0.00300  14.75800 
0.048710     0.00300  14.76100 
0.036530     0.00300  14.75700 
0.062660     0.00300  14.75900 
0.053720     0.00300  14.77100 
0.680230     0.00300  14.77100 
0.039860     0.00300  14.77900 
0.038040     0.00300  14.76800 
0.039220     0.00300  14.76600 
0.066210     0.00300  14.76200 
0.203490     0.00800  16.93800 
0.840140     0.00900  16.91500 
1.045850     0.01300  16.91200 
1.976330     0.00700  16.83400 
0.248160     0.00700  16.80500 
1.726830     0.00900  16.69100 
0.273840     0.01000  16.72300 
0.850580     0.00700  16.64600 
0.824060     0.00800  16.53200 
0.272760     0.00700  16.52600 
0.786150     0.00700  16.44300 
0.261110     0.00600  16.40400 
0.808600     0.00500  16.27700 
1.054360     0.00600  16.08200 
2.069010     0.00300  15.37600 
0.993660     0.00300  14.71900 
0.889640     0.00300  13.75700 
0.866180     0.00300  14.41300 
0.248960     0.00300  14.69000 
0.076230     0.00300  14.75800 
4.683190     0.00900  16.39000 
0.156810     0.00700  16.39200 
0.869050     0.00800  16.51100 
0.994920     0.00800  16.61700 
0.259900     0.00900  16.61000 
0.744000     0.00800  16.70900 
0.213340     0.00700  16.69300 
0.829990     0.00800  16.74500 
3.041920     0.01200  16.88100 
0.927860     0.01000  16.89100 
0.244910     0.01200  16.88200 
0.741890     0.01200  16.91500 
0.967290     0.00800  16.92900 
0.262280     0.01100  16.93600 
0.740320     0.01000  16.95000 
0.199290     0.00900  16.98800 
0.799880     0.01200  16.95200 
1.037740     0.00900  16.98800 
0.207990     0.00800  16.98400 
0.788560     0.00900  17.00200 
2.991690     0.00900  17.02000 
0.234590     0.00900  17.00500 
0.744880     0.01000  16.99300 
0.998110     0.00900  17.00800 
1.153700     0.00900  17.03000 
0.843850     0.01100  17.05600 
0.162510     0.00900  17.05700 
2.062150     0.01500  17.02900 
6.960500     0.02200  17.08300 
0.950770     0.01400  17.04600 
0.991500     0.01300  17.01300 
1.890200     0.01200  17.04900 
2.121470     0.01100  17.07100 
0.040150     0.02100  18.15200 
0.059480     0.02800  18.21800 
0.057110     0.02500  18.15600 
0.038280     0.02200  18.15800 
0.051240     0.02700  18.18000 
0.038150     0.03000  18.17500 
0.715070     0.03000  18.03500 
0.040550     0.02300  18.05800 
0.073590     0.02200  18.02800 
0.038610     0.01900  18.00400 
0.047700     0.01900  18.00000 
0.055800     0.02000  18.00400 
0.744920     0.02600  17.87200 
0.040760     0.02500  17.90600 
0.058310     0.02100  17.82700 
0.956430     0.02000  17.53200 
0.044870     0.02800  17.49600 
0.055830     0.02000  17.51200 
0.063420     0.02000  17.45900 
3.886590     0.01000  17.12600 
0.029570     0.01000  17.11500 
0.099770     0.01700  17.18200 
0.821650     0.01400  17.57500 
0.941740     0.02300  17.87300 
0.040870     0.02500  17.92500 
0.958130     0.03600  18.16800 
0.039880     0.02500  18.05700 
0.025570     0.03100  18.09500 
0.047430     0.03400  18.11100 
0.039450     0.03000  18.12500 
0.040970     0.03600  18.16900 
0.043590     0.04700  18.12700 
0.779600     0.04200  18.32200 
0.040240     0.03600  18.27000 
0.992470     0.00700  16.80400 
1.001190     0.00600  16.79400 
2.164910     0.00800  16.79500 
1.833540     0.01000  16.80400 
2.112310     0.00700  16.80600 
1.933020     0.01000  16.78700 
1.027240     0.00700  16.82300 
0.982060     0.00700  16.79200 
0.967410     0.00900  16.81300 
0.963720     0.00700  16.80700 
3.001900     0.00700  16.77700 
1.142400     0.00900  16.78700 
1.736450     0.00900  16.81500 
1.069560     0.00900  16.78700 
0.186030     0.01400  16.81500 
1.761220     0.01100  16.79900 
1.006900     0.00900  16.75400 
4.021710     0.00900  16.75900 
1.144470     0.00800  16.76900 
1.093040     0.00800  16.78000 
0.994000     0.00900  16.79500 
0.992170     0.00900  16.76500 
1.757090     0.00700  16.72500 
1.185770     0.00600  16.75100 
3.042850     0.00700  16.71200 
1.960830     0.00700  16.69700 
1.928780     0.00700  16.68800 
9.080020     0.01100  16.58700 
1.995570     0.00800  16.55800 
3.905570     0.00700  16.46200 
2.014920     0.00600  16.38600 
4.997550     0.00500  16.19200 
2.023130     0.00500  16.05300 
2.002280     0.00400  15.87400 
1.982990     0.00400  15.66900 
6.991850     0.00300  13.80400 
1.990390     0.00300  14.08100 
2.998920     0.00300  15.10600 
0.874870     0.01000  17.19000 
1.142520     0.01200  17.18300 
0.913870     0.01000  17.16400 
9.022650     0.00600  15.81600 
0.834430     0.00600  16.04200 
0.159800     0.00800  16.33300 
1.030100     0.01000  16.81000 
2.810420     0.00800  17.12600 
0.184960     0.01000  17.12700 
1.816350     0.00900  17.14300 
0.192800     0.01100  17.13800 
0.788430     0.01300  17.18300 
0.161970     0.01200  17.18400 
3.989900     0.01100  17.16700 
1.000020     0.01000  17.18600 
0.866820     0.01000  17.18200 
0.161140     0.01000  17.17100 
0.912290     0.01000  17.19100 
0.079560     0.01000  17.17400 
0.870700     0.01200  17.22100 
0.112840     0.01300  17.19100 
0.991630     0.01100  17.20100 
0.861340     0.01400  17.15500 
0.166890     0.01200  17.18800 
0.917270     0.01200  17.21600 
0.066440     0.01200  17.22300 
0.885290     0.01500  17.21400 
6.086470     0.01600  17.24900 
0.969010     0.01500  17.19800 
0.915330     0.01300  17.21200 
1.042610     0.01700  17.24000 
1.053950     0.01500  17.19300 
0.043330     0.01300  17.02100 
0.020240     0.01500  17.00700 
0.044310     0.01200  17.05800 
1.920120     0.01400  17.00300 
0.031440     0.01600  17.01400 
0.019900     0.01500  17.09500 
3.937320     0.01200  16.96100 
0.014050     0.01100  16.97900 
0.013870     0.01200  16.98100 
0.048070     0.01200  16.95200 
0.945850     0.01100  16.90600 
0.043750     0.01200  16.90300 
0.012380     0.01400  16.86900 
1.900390     0.01300  16.86700 
0.049150     0.01300  16.88900 
0.031380     0.01400  16.86700 
1.919030     0.01400  16.83000 
0.055580     0.01100  16.81200 
0.017980     0.01200  16.83000 
4.935730     0.01100  16.61700 
0.051830     0.01100  16.63000 
0.952410     0.01200  16.59500 
0.073940     0.00900  16.58300 
0.929840     0.01000  16.51100 
1.031970     0.01000  16.44800 
4.964330     0.00600  16.13500 
0.042870     0.00600  16.14000 
0.989540     0.00500  16.03600 
0.964920     0.00600  15.95300 
0.043560     0.00500  15.95400 
0.972100     0.00600  15.85600 
0.991880     0.00700  15.77300 
0.998580     0.00600  15.64100 
